FC1,FC2
-5.8352,-4.7678
-4.7158,-4.3801
-4.4401,-3.0236
-2.2895,-1.542
0.4237,-0.1229
-0.5507,-1.86
-1.9002,-4.9722
-3.4059,-7.5531
-5.0366,-9.3214
-5.5422,-8.2146
-3.8916,-5.6702
-1.7096,-3.4069
-0.4652,-2.3623
-0.2833,-2.2552
1.0235,-2.4606
1.7991,-1.4785
2.8871,0.9723
2.7875,1.4856
2.2191,0.5926
1.3384,0.2935
1.0826,1.3071
-0.7981,0.0394
-3.5851,-2.1346
-1.7472,-0.2147
1.372,2.3927
1.9601,2.719
1.7046,1.9829
1.543,1.997
1.3501,3.2611
0.876,3.5878
-0.1919,2.852
-1.9161,2.4288
-4.1713,2.5058
-3.5515,3.2391
-2.6193,2.3162
-4.0308,-0.3568
-6.3174,-2.561
-6.8227,-4.2653
-7.328,-6.6881
-8.6769,-7.3296
-9.4632,-7.1584
-11.3121,-9.2684
-12.8171,-10.5971
-12.0408,-9.7381
-9.3583,-8.9416
-6.6132,-6.9575
-5.7118,-6.9108
-5.7167,-7.6766
-6.1591,-7.3174
-6.2576,-6.1768
-6.6374,-4.3175
-6.4548,-3.8958
-6.2721,-3.7864
-5.0581,-2.3331
-4.3753,-2.7862
-5.9113,-4.3954
-8.5722,-7.3795
-9.5455,-9.0197
-9.3312,-8.7535
-9.273,-7.1434
-8.0897,-2.8144
-6.3751,-0.579
-7.7541,-2.9684
-9.6018,-4.4515
-8.6058,-2.9344
-5.016,-0.8548
-1.5823,1.6311
-0.3985,3.1797
0.8165,3.6658
1.9691,5.3395
1.1842,4.9194
1.5868,4.6245
4.0208,5.7985
3.8924,5.8477
2.8891,4.4282
1.7919,2.4776
1.7886,1.7458
2.6916,2.8891
3.3135,4.2512
1.6542,4.1134
0.9324,4.8506
-0.0082,5.0879
2.3014,6.9504
6.3923,10.1567
7.2645,10.0505
7.2617,8.9758
6.6964,8.1198
6.3813,7.5453
6.7226,7.6896
5.9078,8.3028
4.4681,8.4162
1.9347,7.2172
0.1515,7.1746
-2.2878,6.8824
-5.2894,4.7153
-5.6973,2.6421
-2.4176,4.5064
-1.1065,5.5584
-0.4828,5.8606
-0.4526,5.1631
-0.7035,4.9033
-2.3294,4.1435
-2.0176,3.2276
-0.2371,3.3431
1.5123,5.4273
2.2615,7.0429
3.8858,8.596
6.7601,10.2117
7.4469,10.3586
7.9774,10.8495
7.2581,10.2155
7.3201,12.1441
6.2885,12.6978
4.1944,11.0329
2.8503,10.5244
4.0063,10.7973
8.1312,13.0703
8.4127,12.4686
8.913,11.5233
10.0384,12.2969
9.9452,12.9143
7.9146,11.4693
6.1965,10.2745
5.666,10.1422
4.8232,9.6664
5.168,9.5034
6.0442,8.2155
9.7331,8.8653
10.9221,7.7966
10.0487,7.103
10.8631,9.4097
9.5839,9.8103
7.8361,9.5236
6.9008,9.6745
7.5281,11.4818
8.0618,12.7891
8.2518,12.1278
10.4418,13.8417
12.1946,15.4307
12.6037,15.6136
12.2941,14.8279
10.0784,12.5423
7.4253,11.038
3.9598,8.5965
1.182,7.1238
-1.9707,4.8388
0.1891,4.3976
2.4427,4.3004
1.509,2.8283
3.9816,4.5125
5.7668,5.9781
2.8334,4.7563
0.3062,3.5347
-0.5958,2.3757
-1.1227,1.9981
-1.3684,2.6831
-0.6141,2.5556
0.2653,1.5846
1.2698,1.5198
1.4618,2.3926
3.0914,4.0468
3.1585,4.8574
1.6008,5.5431
1.6057,6.3852
0.7983,5.3213
-0.5403,4.1325
-0.0349,5.0064
1.658,6.0054
4.1322,7.3483
5.1378,7.3788
4.831,7.4406
6.0556,9.8151
8.3116,12.471
7.9427,13.3771
5.3864,10.9397
5.4554,10.69
8.1181,13.4717
9.9683,13.1284
7.8812,9.629
7.1379,7.5049
9.5198,7.2559
11.7768,8.6633
11.6276,10.227
9.5723,10.1972
8.8297,10.7612
8.0873,12.013
7.6264,11.5464
8.1032,11.2986
8.5177,11.3323
8.9635,11.241
11.5969,13.6186
13.6992,15.3401
11.2704,13.6242
10.0605,12.6897
11.1005,14.5053
10.2344,14.3209
8.4622,12.5742
9.0025,11.7651
9.3241,9.331
8.5521,7.0534
6.6239,4.0571
7.4146,4.2485
7.9866,4.9712
6.5276,4.6316
6.4749,4.1984
7.5473,5.5154
9.0885,7.3951
10.2861,9.3686
10.9213,9.3423
12.7441,10.3162
13.1608,11.0715
14.0465,12.0146
14.7448,11.9266
14.4432,12.7136
13.7668,12.0633
12.1841,10.7255
11.8515,11.6379
13.6753,12.2378
14.5617,12.0566
15.4482,12.438
14.4286,11.7571
14.5342,11.8888
15.2961,12.0207
11.9955,10.0901
9.1637,8.347
9.3007,8.7291
8.5941,8.8301
7.044,7.4001
6.119,5.9078
6.0692,4.572
6.2072,4.8927
6.8141,6.3073
9.1399,8.4096
9.0283,8.9182
7.1668,8.052
7.0555,8.4984
7.1942,9.6637
6.9269,9.3604
6.7535,9.9011
8.3613,11.0043
10.2193,11.3577
11.4212,12.3676
11.342,11.6901
10.013,8.8877
6.7467,7.2105
3.3553,5.127
3.1514,5.356
4.8226,6.5226
5.4002,6.9082
6.2905,7.0126
8.3372,7.9298
7.5092,6.5971
6.8376,6.1084
6.1347,6.026
4.6195,5.0375
5.8854,6.3303
6.5889,7.092
6.8863,7.2912
9.2775,9.303
12.9501,12.1901
13.7791,11.7649
12.6708,10.6835
11.7812,9.9148
11.2043,9.4587
10.8463,10.4403
8.7072,9.3908
5.4118,6.2477
4.8042,5.4797
5.7903,6.5868
5.9328,5.0689
7.7942,4.895
8.7183,6.0648
8.1425,7.4536
8.3482,9.2489
8.3978,8.5443
8.5725,8.2772
10.1847,10.1665
9.7657,10.6496
7.5031,9.8516
6.8968,9.3661
7.2905,8.2244
6.0281,6.0829
6.2033,6.7228
8.5037,8.0503
9.3042,8.0968
7.7611,7.4247
8.3431,7.9089
10.1438,8.9244
9.3822,8.19
7.433,5.8618
6.5153,3.2525
5.254,1.081
4.118,-0.4653
2.2321,-2.7929
1.0336,-3.4954
-1.3523,-3.6978
-3.8631,-4.7438
-6.0925,-7.1022
-8.3219,-10.2729
-6.5512,-8.506
-2.3742,-5.5203
0.8343,-4.4408
3.9492,-3.9236
7.7205,-2.2814
6.3356,-2.8891
3.2633,-2.8404
2.2224,-3.3542
1.4941,-3.7116
1.7034,-1.8189
3.7566,1.1989
6.0287,3.2482
8.6758,5.1413
9.073,5.7845
8.689,6.2403
9.7114,8.3213
10.7027,10.6523
11.444,12.7647
11.904,13.8459
10.3954,13.0833
8.0118,11.9458
6.1597,8.7147
4.4953,4.4213
4.7374,3.9717
4.8545,4.1473
2.4405,2.2292
1.4327,3.1861
2.4252,5.2057
0.324,2.5381
-1.8396,-0.0982
-3.4406,-1.1406
-5.0415,-2.9329
-6.3297,-5.0689
-6.4616,-7.236
-5.6871,-6.7781
-4.5375,-5.945
-4.0129,-6.1745
-3.1132,-5.2164
-2.8383,-4.2271
-4.1573,-4.8003
-3.8824,-4.7798
-5.2325,-6.1966
-5.0512,-6.3321
-2.276,-4.7175
1.0306,-2.3528
1.5561,-2.3942
-0.8558,-4.0918
-3.33,-4.258
-4.8353,-4.5178
-4.9968,-4.9025
-3.8768,-5.0057
-0.913,-2.7026
1.7384,-0.337
1.6397,-1.6276
-0.5214,-4.4494
-1.3074,-6.3337
-2.5934,-7.218
-2.5043,-7.446
-2.134,-6.2989
-3.8886,-7.1831
-4.6743,-8.2547
-3.4286,-6.9825
-1.2766,-3.2727
1.0317,-0.6878
0.84,-1.3216
1.4609,-0.3929
3.3318,2.0359
1.6714,1.3397
1.6675,2.831
2.0699,4.4475
0.8475,2.7516
-1.3125,0.7433
-1.1598,0.1413
-1.3195,-1.3668
-0.8541,-3.6247
-0.4823,-3.8514
-2.1104,-4.7342
-1.8322,-3.4609
-0.7727,-1.7812
-1.307,-1.2892
-2.2475,-0.8909
-3.094,-0.3363
-3.2529,-0.5003
-3.568,-2.008
-1.4455,-2.3908
0.2396,-1.7735
2.6122,-1.1561
4.7349,0.7426
2.4514,0.7664
0.6055,0.2278
1.6971,1.5643
1.3512,1.4633
-0.8384,-0.8564
-1.4655,-3.7073
-3.0613,-6.0581
-2.9694,-5.8775
-1.1586,-4.1345
0.3397,-3.0164
0.3382,-2.4919
-2.1945,-3.4986
-3.696,-4.3491
-4.0412,-4.762
-3.6674,-5.1436
-2.1998,-4.7125
-2.3884,-5.7501
-1.5145,-5.2252
0.4221,-3.0753
2.14,-1.7379
1.7017,-2.1505
0.1072,-2.0944
-0.7061,-0.5695
-1.8943,0.4241
-1.395,2.324
-0.7707,3.4115
0.0098,3.9052
2.478,4.0553
2.29,2.643
0.6645,0.9181
-1.2108,-1.1504
-2.2736,-1.2815
-2.3363,-1.1625
-3.5552,-3.1686
-4.2115,-4.1433
-5.649,-5.6491
-4.649,-5.78
-1.774,-5.067
0.2261,-4.3541
0.57,-4.5787
0.7889,-4.0846
0.6018,-3.9653
-2.2728,-5.5959
-4.866,-7.4764
-5.928,-7.8569
-4.8024,-5.4248
-2.8955,-4.3052
-0.2074,-2.1542
0.8558,-0.8471
1.1067,-1.4149
-1.3298,-3.6077
-4.1412,-5.6754
-6.5462,-6.8994
-6.4199,-7.467
-7.2309,-8.0032
-8.5732,-8.7895
-6.8217,-8.1696
-3.4765,-7.5183
-1.0374,-6.7421
-0.0046,-5.8408
-0.4092,-6.5333
-1.47,-6.2883
-2.1245,-5.1994
-1.9352,-3.8917
-1.1521,-1.9277
-1.3065,-1.4639
-0.8672,-2.3125
-0.5529,-4.7236
-1.0823,-6.4784
-1.5804,-7.0458
-0.2347,-7.1131
-0.4826,-8.2427
-3.2304,-10.0287
-4.1971,-9.2835
-6.0387,-8.8508
-7.0677,-9.5118
-7.128,-11.3291
-5.4383,-10.9901
-3.9048,-9.4636
-3.9963,-9.3433
-5.4316,-10.6292
-7.273,-11.6339
-9.2705,-11.5135
-11.6741,-12.7993
-11.5153,-14.835
-11.8874,-15.308
-14.322,-16.4998
-14.7253,-18.4728
-12.8785,-18.0707
-12.5941,-16.9811
-13.9348,-17.1728
-13.1816,-15.8645
-11.8346,-13.4312
-13.2377,-13.3416
-15.1095,-14.4396
-15.6687,-14.4751
-16.0091,-14.448
-14.162,-13.796
-13.6899,-15.2377
-13.6864,-14.6795
-12.6515,-14.0899
-11.4602,-14.2503
-11.7064,-13.8481
-11.3277,-12.1647
-9.7927,-11.2939
-8.8204,-12.6732
-8.2231,-11.99
-7.7507,-11.4943
-5.2784,-10.3736
-2.1499,-8.3468
-2.2713,-8.4762
-2.1113,-6.9179
1.1739,-3.7034
-0.4472,-4.9576
-3.912,-7.0556
-4.6893,-7.2787
-4.8104,-6.8767
-5.7439,-6.7873
-5.1149,-6.1979
-2.2671,-4.921
-1.9505,-4.8628
-2.1651,-4.7734
-1.286,-3.4028
-2.8443,-3.6573
-3.2464,-3.7243
-3.9298,-3.7915
-4.2382,-3.5149
-3.8278,-2.4883
-3.4176,-2.2431
-2.6636,-1.6855
-2.6596,-1.4716
-5.4992,-3.2889
-8.0576,-6.7623
-7.8971,-6.5483
-7.5803,-5.3654
-8.3259,-6.6512
-8.5716,-6.937
-8.7234,-7.8478
-7.2814,-6.7275
-7.3083,-7.1696
-8.6789,-8.5806
-8.3307,-8.3978
-7.7326,-7.8401
-7.7906,-6.9074
-11.0047,-8.2246
-12.8438,-9.1356
-11.9016,-7.734
-11.4281,-6.6137
-9.8609,-6.3371
-9.4498,-6.2792
-8.5387,-5.5026
-7.3462,-5.0695
-5.6536,-4.7302
-4.5233,-2.3596
-4.2679,0.2923
-2.5437,1.8505
-1.2257,2.3462
-1.0952,1.7482
-0.2459,2.0565
0.8847,1.4274
1.8278,2.7982
3.3335,4.0129
6.3393,6.5401
7.47,7.5359
4.9131,6.8441
3.0125,5.7148
3.6745,5.9606
4.9304,6.8627
4.8737,6.3899
6.317,7.0732
7.8228,8.5378
7.7349,8.0647
8.6156,7.7478
9.1526,8.3371
7.9398,8.7078
6.3834,8.641
5.4208,8.4494
3.1145,6.6639
2.2456,5.1284
2.2515,3.999
3.3513,3.8383
4.1698,3.8963
3.0196,2.4543
1.4008,0.5124
-0.5618,0.1016
-1.087,2.3157
-0.3933,3.2484
-2.2934,2.3688
-5.1935,2.2704
-4.4998,2.5157
-2.7124,1.2298
-1.8936,-0.3375
-0.8561,-0.0297
-1.4436,-1.4094
-1.8121,-2.1015
-2.2742,-1.9499
-2.1738,-1.6107
-0.2922,0.0098
-0.7229,-0.9322
-2.4348,-3.3427
-1.3342,-2.4408
0.0789,-0.7576
1.4608,0.8631
4.7802,3.9836
6.3809,5.698
6.8254,7.2873
6.1763,8.3767
4.5895,7.216
1.1904,2.9617
-0.7087,-0.5427
-1.139,-1.2657
-0.3505,-0.9887
-1.1554,-2.4928
0.0711,-2.653
0.9539,-2.657
1.0243,-2.036
0.6885,-1.8212
0.0715,-2.2002
0.7043,-0.7355
0.4621,-0.8021
-1.155,-2.3998
-1.5845,-3.435
-2.0141,-2.8139
-2.6312,-3.2868
-2.5608,-3.9784
-4.4279,-3.6388
-7.4513,-5.0491
-9.9434,-7.7719
-9.2479,-5.9947
-7.6773,-3.155
-6.7006,-2.4403
-3.7863,-3.288
-0.9344,-2.3858
1.4486,-0.921
2.2379,-0.3938
0.6522,-2.4291
-0.5897,-2.2456
-1.894,-1.4058
-1.8233,-0.8785
-2.7214,-1.3511
-5.6192,-3.7299
-6.0483,-4.6399
-5.8522,-5.1123
-5.281,-4.0848
-4.1472,-2.7446
-0.5759,0.6268
1.3705,2.4044
1.3795,2.0258
-0.2053,-0.1965
-1.7275,-0.9188
-1.1248,-1.4848
-0.397,-2.1446
0.2059,-1.3981
0.9651,-0.7141
-0.1194,-0.4363
-0.1101,0.3728
0.5868,1.307
0.0651,2.2411
0.9808,3.6752
0.9277,4.0468
0.0623,1.1059
2.6657,2.0712
8.1128,6.5991
8.7161,5.2832
7.0695,1.8423
5.9229,-0.0673
6.6514,0.9918
6.0987,2.7073
5.5773,3.2666
6.9934,4.3883
7.5345,5.8225
8.6693,7.2567
8.3979,7.2847
9.2828,8.2189
8.4177,7.4969
6.9589,5.931
4.4688,4.084
1.8852,3.0183
0.833,2.0463
1.4057,3.4494
3.3222,6.0398
4.7698,7.0052
5.4673,6.5955
7.1648,6.9046
7.3624,7.0574
6.4038,6.1789
6.039,5.4879
3.8931,4.2347
2.0601,3.6693
-1.3666,2.0101
-2.8556,1.6011
-2.4383,1.8172
-1.6147,0.2209
0.2715,0.1246
1.2517,1.2785
1.9195,2.7449
0.6498,2.399
-0.0573,1.5843
0.1731,1.7696
0.8098,2.8925
0.7902,3.4528
1.1145,3.607
3.2824,3.3861
5.5753,3.8839
5.9621,4.7568
8.1302,5.6922
10.5483,5.7525
9.3415,5.7816
7.1348,5.7171
7.1469,5.4963
5.2215,4.0569
5.4525,5.3987
6.6522,6.7718
7.3832,5.645
8.1144,5.1744
7.3456,3.4539
6.233,0.8271
5.4331,0.3567
4.0708,1.1988
1.3961,-0.3029
-0.0911,-1.3983
0.078,-0.8687
2.2471,1.6922
4.1976,2.6282
2.9293,-0.4671
1.8486,-1.3436
1.4242,-1.2514
1.4374,-0.284
2.2318,3.8709
0.8076,4.6821
-3.0539,1.7747
-5.4779,-1.4764
-6.3395,-4.8525
-5.451,-5.5411
-4.4686,-4.9796
-3.705,-4.8243
-4.8475,-5.919
-5.3024,-5.6385
-4.7883,-2.7017
-6.7429,-2.5148
-10.1974,-6.984
-12.4644,-10.547
-10.8251,-9.3287
-8.7795,-8.6415
-6.7337,-9.2043
-5.5004,-7.9857
-4.9545,-7.2046
-5.0022,-7.1109
-2.831,-4.5483
-3.5658,-4.1105
-6.113,-5.2663
-7.5351,-6.0783
-7.8321,-5.7339
-6.6291,-5.3271
-4.0512,-4.0453
-1.8794,-3.2947
0.3549,-1.4191
2.9017,-0.1996
4.2611,0.7386
3.7457,1.3956
2.824,1.5525
1.9336,0.7407
4.2933,2.0852
5.903,3.1171
5.5751,1.2741
3.8723,-1.6315
4.7007,-0.9744
4.8105,-1.4736
4.608,-1.5976
3.2181,-1.6591
1.3281,-1.1269
2.157,0.2492
3.2985,2.9066
2.8775,4.1891
1.3941,2.5028
1.8481,2.0665
1.6772,1.5364
2.9125,2.6313
5.4292,5.5387
3.7584,4.79
1.3066,4.5414
0.4485,3.4179
-1.0344,1.9194
-2.0171,-0.0476
-2.531,-1.952
-1.8886,-2.1063
-1.371,-0.1355
1.3028,2.7729
4.0705,5.525
3.4319,5.7772
2.1684,5.4358
4.3113,8.4382
5.7042,9.7219
5.4096,8.8807
7.584,10.4459
11.2897,12.2925
12.7456,12.0141
13.3578,12.2671
14.095,12.8326
11.9574,11.3043
9.8824,10.2137
9.495,9.6545
10.2952,11.6266
13.0331,14.9113
14.2085,14.5399
15.5402,15.6999
15.9346,16.7038
16.2977,16.989
15.4422,15.6804
14.243,14.0282
11.8876,13.1571
10.5322,12.0362
11.4269,13.259
11.6653,14.0756
11.935,13.7359
13.3297,14.9588
13.2556,15.0254
10.4941,13.1858
9.2327,11.2838
7.2525,10.3193
3.9599,8.1047
1.3548,4.9839
1.3436,4.1758
2.3324,3.774
2.5089,3.8412
3.5292,3.596
3.9559,3.2571
2.3514,1.4807
3.9657,3.2668
3.6738,4.8029
3.5382,5.2766
2.9964,6.6878
3.6423,8.1616
1.6946,6.8856
-2.253,4.3284
-2.5131,2.7089
1.5081,4.5269
3.6232,5.8763
2.3008,4.4131
0.6034,2.4187
-0.7188,2.3619
-1.2909,2.4301
-1.5816,1.7485
-0.6223,0.9419
0.6809,1.0104
3.0155,2.2354
4.6626,1.8979
5.6848,1.7167
7.8946,3.0043
10.7919,4.8857
11.5643,6.3922
9.5243,6.4301
10.3595,8.2182
13.1009,11.0687
13.2173,10.9505
11.4275,9.7698
11.0128,7.9642
12.0357,6.8774
12.7148,7.9468
12.2689,7.7663
11.2292,7.3984
10.0021,7.6555
8.3375,7.975
5.3916,4.9821
2.4458,1.9269
2.5314,2.528
5.5858,5.5981
7.6091,7.6995
7.7261,7.8322
9.2493,9.4649
8.4287,9.7226
3.9207,6.1053
0.3503,4.1755
-1.6264,2.0271
-5.1655,-0.7463
-8.267,-3.1447
-10.4622,-5.4805
-9.1886,-5.5038
-7.3213,-3.5582
-5.5163,-1.4251
-3.8049,-0.4793
-3.0621,0.8104
-4.1317,1.7252
-2.9826,2.1712
-0.521,3.461
1.5033,5.6884
1.3401,5.9159
0.6458,3.5184
0.2328,1.871
-0.6176,1.2238
1.6259,2.2016
2.9008,3.367
1.2696,1.6888
-0.7991,-0.6769
0.1949,-0.8549
-0.5611,-1.7202
1.1206,0.2583
4.0524,3.7683
5.9529,5.247
6.5098,5.3196
8.0355,6.6735
10.6863,8.9337
8.1497,9.2876
7.1755,9.4541
7.8574,9.6205
6.6643,8.6932
6.5024,9.0471
6.1842,6.776
6.1161,4.9112
2.6417,2.1402
2.5736,1.9628
3.1929,1.3793
0.1247,-3.1106
-1.7873,-3.6316
-3.7615,-3.2774
-4.2981,-2.4856
-4.0535,-1.9438
-2.7463,-1.7769
-1.5954,-1.7039
-0.757,-0.4434
-0.1373,0.9735
-0.1737,-0.3595
-2.0537,-1.9424
-4.4336,-2.244
-5.7824,-3.0144
-5.3813,-3.0036
-5.5427,-2.8679
-5.7666,-4.6696
-7.2717,-7.7837
-7.2455,-8.1478
-5.5944,-5.8868
-2.7871,-2.9383
-1.6673,-1.6773
-4.1724,-2.3225
-4.8647,-2.1237
-4.2445,-2.5185
-3.7493,-3.7258
-3.4728,-3.7456
-3.1962,-3.7966
-3.5758,-4.41
-4.3616,-5.4296
-4.0538,-6.4493
-5.2147,-7.6253
-5.6569,-6.7387
-4.0992,-3.6334
-2.1976,-1.528
-0.7334,-0.4537
0.6059,-1.6293
1.8514,-1.8362
3.8782,-0.8556
7.3113,3.2188
9.9632,6.2932
9.3965,7.0239
7.5174,6.7234
6.9508,6.923
7.1654,8.0287
8.4112,9.6969
9.6257,10.8026
10.0276,10.9083
12.1482,11.514
14.2377,12.3698
13.8895,10.9755
11.6976,8.5813
7.9119,5.2809
4.4075,3.6366
1.8092,1.6799
-2.5079,-2.1207
-4.7627,-1.7962
-2.9238,-0.5031
-0.9911,-0.6786
0.2853,0.2083
1.1241,1.064
-1.0371,-1.0179
-2.8545,-2.4123
-4.6095,-3.0879
-4.5208,-2.0136
-3.7134,-1.0642
-4.4372,-1.8024
-2.7548,-2.2906
-2.2599,-2.8412
-2.6398,-3.2979
-1.6135,-3.3483
0.4442,-2.2736
2.0956,-0.9488
1.6533,-0.4053
0.9297,-0.1742
2.4873,1.2756
5.5448,5.0693
7.3836,6.8942
9.0348,6.1878
10.0923,6.5439
10.8998,7.2126
12.5824,7.8813
13.7648,8.1437
13.916,8.3748
12.9109,8.6683
13.3745,9.0869
13.8069,9.7867
12.8329,9.2365
13.6403,8.9676
16.8851,9.9176
18.2863,10.4613
18.9374,12.005
18.9636,11.4237
15.8336,9.1862
14.7661,9.1988
14.6985,9.6488
11.8809,8.1302
11.0007,8.3614
10.7766,8.1552
8.365,4.8239
6.7659,2.8364
5.9792,1.3489
4.505,-0.3261
3.0308,-0.1261
1.5878,0.7301
-0.0428,-0.9762
-2.7673,-3.2763
-6.3668,-4.6077
-8.904,-6.2517
-6.7224,-6.5207
-3.3846,-3.8522
-2.8593,-2.6213
-0.5529,-2.8279
0.066,-3.8783
-1.9714,-3.9911
-4.1338,-3.979
-6.9212,-6.5919
-8.2712,-8.6735
-9.1212,-9.7238
-8.3151,-9.118
-7.1341,-7.2623
-6.1719,-6.2815
-3.5221,-4.5194
-4.2161,-5.1011
-6.3165,-4.7142
-5.8545,-2.5774
-4.8926,-1.7218
-4.8057,-1.0537
-3.7191,0.2394
-3.0075,-0.0301
-1.046,1.7317
0.3529,2.3059
5.0018,5.4427
9.6193,9.4231
8.7993,8.2784
9.198,8.0711
10.4403,6.5825
10.7762,6.5314
10.2058,6.2926
10.7601,5.4911
11.1268,3.5333
8.2436,-0.0494
6.4539,-1.0073
7.2891,-0.7466
5.5304,-2.2358
2.803,-4.0377
3.0754,-2.6519
3.2228,-2.8599
3.3703,-2.5053
2.7363,-1.3695
2.7272,0.1099
2.593,0.0893
-0.0725,-1.4002
-2.2695,-2.3585
-3.2165,-2.848
-3.3511,-1.9626
-4.142,-2.0147
-4.4331,-3.0357
-2.6305,-0.0254
-2.2968,-0.2027
-4.2445,-3.6301
-3.4111,-3.495
-3.7027,-4.7663
-3.4945,-6.6938
-3.2551,-8.2465
-3.6721,-9.6117
-5.0266,-11.1019
-4.1937,-10.6547
-4.2671,-9.52
-5.0282,-10.3229
-7.9143,-14.282
-8.3318,-15.7724
-9.5617,-16.6066
-9.8856,-16.8158
-8.0534,-13.7126
-6.7524,-10.672
-5.7328,-6.7877
-3.2444,-1.8096
-0.0374,0.481
0.6384,0.8653
1.5013,1.843
1.6764,2.1643
3.0389,3.2042
3.5574,1.9627
4.4195,2.3149
3.0628,2.0732
2.6123,2.8939
2.2554,2.5896
1.3983,1.1915
2.1035,1.0744
2.4024,1.2386
1.3574,-0.0347
-2.3439,-4.4017
-6.0452,-8.1438
-7.8091,-9.8859
-8.8233,-9.3157
-10.8063,-10.4957
-11.1644,-10.6444
-9.1789,-9.1371
-7.9748,-7.161
-8.427,-6.8724
-8.7544,-7.8652
-8.2382,-6.5768
-7.7223,-5.1636
-7.6127,-6.3129
-8.4406,-7.3998
-8.5188,-5.393
-9.7222,-4.9802
-13.6446,-8.2863
-15.4733,-8.7487
-15.4896,-7.9923
-15.0998,-8.0485
-13.5227,-6.4487
-12.5081,-6.099
-9.9936,-6.5617
-9.4792,-8.5558
-11.4961,-9.8312
-13.232,-10.2942
-12.6556,-10.7885
-11.2669,-9.0643
-7.7221,-5.4028
-5.5212,-4.0225
-4.3518,-4.2673
-3.87,-4.7622
-4.7009,-6.0384
-3.8444,-5.721
-4.2693,-5.0913
-4.4443,-3.9929
-2.5882,-1.1132
-0.0135,2.6726
-0.7515,3.4895
0.8852,4.0875
4.0216,5.7166
4.2204,6.1893
4.294,6.7556
4.6797,6.4779
2.7528,4.3565
0.4196,3.3912
2.0861,4.6758
2.7213,5.5541
-0.4249,3.7448
-3.2588,1.873
-4.9367,-0.3428
-4.8647,-1.2461
-2.8553,0.1005
-3.4398,0.1033
-6.4619,-1.6127
-7.203,-1.8915
-6.5693,-0.6079
-6.4671,-0.4808
-8.0527,-0.8226
-9.1698,-2.1332
-9.3808,-3.7253
-7.4357,-4.0988
-6.1159,-4.8473
-6.4835,-5.6271
-5.2576,-4.0321
-5.2193,-3.4998
-6.525,-2.9676
-8.6749,-3.4045
-8.3874,-2.2478
-9.2876,-2.1538
-10.9379,-3.1536
-11.2758,-4.4347
-10.5828,-5.5599
-10.0775,-6.029
-8.0411,-4.1232
-6.661,-3.3424
-5.6559,-2.5303
-4.2758,-1.9056
-4.1147,-0.656
-5.0789,0.1871
-4.1369,0.5613
-1.7889,0.9978
0.5588,2.8404
0.3439,1.6517
-0.3399,0.338
-1.6488,-0.1634
-1.9892,0.2726
0.2641,3.7398
1.6421,6.1757
2.5198,6.2051
2.0847,4.4531
1.962,3.4197
3.6827,3.2924
2.9656,1.6649
1.4984,-0.2753
0.1558,-2.4346
-1.4682,-3.3127
-3.2172,-3.6909
-2.779,-2.3817
-0.3098,0.2397
0.1278,0.361
1.6904,0.6071
2.3465,0.7907
3.8774,2.4115
5.9082,3.9698
4.3762,2.0904
1.7189,0.0233
-2.4075,-1.0129
-5.6279,-2.0492
-6.7545,-3.3043
-7.6313,-4.2469
-8.477,-4.7522
-9.1042,-5.5702
-8.9816,-6.232
-7.7654,-5.7064
-5.8931,-4.7435
-7.1774,-4.8119
-10.9306,-6.7556
-11.8403,-6.1682
-13.1877,-5.8623
-15.7853,-6.7752
-18.227,-9.501
-16.3877,-9.7581
-13.5799,-8.5155
-12.8036,-6.7419
-12.9338,-5.1246
-13.0329,-5.445
-13.4759,-4.6093
-13.9816,-3.9613
-13.2375,-3.6883
-12.0873,-4.0404
-12.4373,-5.2989
-11.6938,-6.2764
-10.4506,-7.3166
-8.864,-7.6382
-5.7463,-6.2101
-3.8476,-5.2196
-3.5741,-4.5417
-5.082,-6.3328
-6.8401,-7.9676
-5.2547,-5.6025
-4.4509,-4.1439
-4.1474,-4.1543
-2.3442,-2.1961
-3.1973,-1.113
-4.8945,-1.2802
-4.2481,-0.6975
-5.7893,-2.0836
-7.9245,-3.3136
-6.5286,-2.3248
-8.1641,-3.8364
-9.175,-4.2857
-7.1549,-1.829
-6.2289,-0.7162
-8.2093,-2.3222
-9.4712,-4.2097
-8.202,-4.4723
-5.3081,-2.7351
-5.8518,-1.998
-6.9895,-3.4173
-7.315,-3.8055
-8.7969,-5.8814
-11.2792,-8.9575
-11.1054,-9.5024
-10.963,-9.7664
-11.4771,-10.9367
-11.3664,-11.201
-11.7559,-10.8406
-15.4581,-12.1366
-15.2542,-10.8702
-12.8631,-7.9478
-14.6596,-8.8691
-14.1438,-9.1343
-11.5344,-8.1808
-12.7377,-11.2275
-11.4725,-11.1493
-7.3012,-7.8837
-6.1927,-6.7432
-8.4593,-7.7904
-10.0073,-9.4939
-9.4932,-9.8852
-10.1356,-11.4954
-8.5595,-9.4807
-3.0773,-4.3725
-0.4392,-2.6706
-0.5513,-2.5002
-0.7886,-0.9862
-1.0886,-0.2536
-2.3889,-0.3026
-5.3769,-1.1018
-6.2402,-2.9324
-6.1349,-3.9507
-5.9987,-3.2817
-3.5814,-2.644
0.1482,-1.3501
0.7214,0.2561
0.6693,0.6121
0.3982,-0.4071
-1.0607,-1.1141
-2.0823,-0.2588
-2.448,0.2213
-3.9077,-0.8925
-7.0551,-2.6941
