FC1,FC2
12.8731,13.2699
11.5519,12.999
10.6061,12.6658
10.0666,10.9266
8.9646,9.5623
12.4565,12.792
13.5423,13.6782
13.222,12.5331
13.3705,12.7632
12.8005,11.8685
12.6993,11.2863
11.5043,11.1415
11.0595,12.9343
13.9898,16.0399
18.3267,20.3645
16.5386,18.8142
14.3131,16.3578
15.619,17.1828
14.6754,16.5394
12.2318,14.9898
12.4132,16.284
13.1885,17.2971
12.2453,18.6853
14.896,23.0738
20.9532,29.5252
23.5108,31.477
23.0998,29.6791
23.3453,27.8814
23.9661,27.8653
20.7745,23.2868
17.1769,17.6773
19.4232,18.5368
18.701,17.0527
16.3227,14.1937
17.3819,12.7099
16.4414,9.9139
15.8137,8.0871
16.8424,6.5105
14.6526,2.6529
14.463,1.4516
14.4612,1.0319
12.2721,-0.419
10.8957,-0.6508
11.5508,1.1176
13.1125,3.5739
17.612,10.4055
19.0805,14.3311
16.7055,11.5383
14.2369,8.6832
8.0185,3.5783
3.7377,0.661
4.6132,3.5874
4.5198,6.2638
2.6143,6.3153
4.1778,8.5858
7.304,12.3252
8.9305,15.4713
8.0886,15.2427
6.653,12.7329
3.4051,9.5982
-0.1863,6.8388
-1.9025,5.0485
0.8816,7.5709
3.4784,11.531
2.0128,11.7413
3.7347,12.6704
4.5818,13.0685
1.3979,10.3108
0.9644,8.6784
2.3436,9.6402
3.6294,8.8522
3.4154,6.5645
1.3266,3.6208
3.7066,5.3645
7.2741,8.2335
12.2795,10.9153
12.9414,10.2536
7.1346,5.4669
5.6403,4.0242
7.7714,5.1756
7.8091,4.9522
7.4406,4.7915
8.4471,5.0682
10.6413,6.0326
11.5231,8.091
7.9989,5.5245
10.006,6.3956
12.1694,8.173
14.6456,9.5131
15.6844,8.9782
12.3484,5.3186
10.3565,4.6906
11.8336,7.1566
10.3735,7.9665
8.5385,8.6516
6.9849,8.5869
8.3689,10.9599
6.4722,10.0522
0.9509,4.0512
-2.789,-0.7934
-2.7789,0.0808
0.4189,5.2051
2.2105,6.0484
3.19,7.4231
8.2008,13.8917
9.6805,15.4854
8.2541,14.4232
5.0155,12.0801
7.7771,12.7997
9.5704,10.9885
7.2389,8.6464
4.2201,6.3982
5.7953,5.4628
11.0581,8.1212
12.0399,10.0611
11.7408,10.8138
13.3168,12.0981
14.0182,12.1952
12.2822,9.2926
12.234,7.4215
10.8422,5.1757
7.9819,3.3363
7.0906,2.6846
6.2304,1.5328
5.1828,1.6935
3.698,2.6669
2.2134,2.5156
2.354,2.8646
-1.3491,0.2451
-5.3334,-2.7494
-7.5051,-4.4625
-10.7392,-7.2066
-10.5667,-7.5442
-8.8001,-5.944
-9.3772,-4.25
-11.829,-2.8994
-11.5306,-1.9547
-10.2009,-1.4162
-11.1522,-2.1274
-12.1972,-3.5572
-11.6482,-4.9556
-13.7241,-7.6351
-14.9873,-9.9395
-11.9691,-8.5875
-7.7631,-3.704
-6.1194,-0.8828
-7.3504,-2.9676
-9.1435,-5.927
-11.3113,-9.3237
-9.9476,-9.3452
-2.9275,-4.0852
3.9366,2.1748
5.8946,3.4975
6.6029,3.914
7.655,6.0495
6.3636,5.7476
5.51,4.9461
2.5942,1.0825
4.8974,1.2816
7.0758,2.2935
6.4731,0.8056
5.3081,-1.3696
3.5182,-2.3258
1.8536,-1.3755
2.7204,0.1064
2.681,0.6507
2.5166,2.0702
3.2272,3.3961
3.0005,3.8471
3.2427,4.2985
4.0166,2.7502
5.1033,1.2337
3.3466,-0.2514
3.0275,-0.4863
3.302,0.3724
1.7329,-0.2687
-1.3674,-2.9722
-3.9988,-5.4879
-3.9111,-5.5033
-0.7294,-2.9872
1.5776,-2.752
0.5724,-5.5791
2.411,-3.9374
4.9372,-0.7019
5.6823,-1.435
4.1464,-2.8867
1.8919,-4.0882
2.4815,-3.1957
8.8525,2.0408
11.2553,5.0589
11.3146,5.5773
11.6242,4.6272
12.2464,4.3647
10.6813,2.5398
7.0227,-1.7848
6.8957,-1.5779
6.9251,0.9104
4.5795,-0.2574
2.1401,-2.1126
0.2632,-2.7179
-0.6761,-2.8855
0.0099,-2.8026
1.665,-0.8757
1.4454,1.0203
-3.3054,-3.2398
-4.0247,-3.8747
-4.9,-2.728
-2.5252,0.95
0.7873,5.222
0.8813,6.5256
1.7881,7.5483
1.2888,5.9462
-0.5229,3.8129
-0.4595,3.8673
-0.7083,3.0157
1.0118,5.3518
5.1382,9.5941
6.9523,10.9304
10.5164,12.5793
12.7994,13.7284
9.1451,10.3779
8.9287,7.8715
11.7749,9.2403
8.6838,5.8904
6.8117,2.9156
10.2834,6.2848
9.3492,5.9666
6.9774,4.9296
9.4179,7.8925
8.7962,6.4494
9.5184,5.5378
8.6783,3.8452
7.4009,1.3403
5.7174,-1.4144
5.0653,-2.8877
5.8821,-3.4234
8.7304,0.2598
5.7041,-0.3067
2.678,-3.5604
3.4332,-2.3766
2.4074,-1.4738
4.5693,1.0854
8.6375,4.0197
8.3933,4.5478
5.4928,4.1072
0.7487,-0.2396
1.9734,0.6012
3.4482,3.8172
6.4233,6.6272
8.0861,6.8438
10.4368,8.4983
8.6003,6.1218
4.6389,1.3394
2.6463,-0.568
2.185,-1.1628
4.0049,-0.0388
5.5433,-0.2275
1.3941,-3.6038
-1.2549,-4.6674
1.7212,-2.5121
5.4475,0.8935
6.9553,3.4242
4.6507,2.1739
2.8774,0.4238
2.0418,-0.8574
1.6751,-2.2948
1.871,-2.6384
-1.6204,-3.7006
-0.7992,-0.2002
4.2721,4.3629
8.2808,8.1136
7.9773,7.4894
6.6115,3.9592
8.7147,2.3981
5.0056,-2.6939
0.2029,-7.8796
1.3691,-7.659
4.6602,-3.7196
6.3888,-0.5927
6.9301,0.6282
4.0027,-2.2132
3.8255,-1.1795
2.2109,-1.8019
2.0964,-2.5492
4.0445,-0.2026
1.899,-1.3248
-3.5901,-5.478
-6.4853,-6.6624
-7.7554,-6.253
-12.7442,-9.8434
-14.9827,-12.4336
-14.3148,-11.5549
-17.1781,-13.6449
-17.1038,-14.516
-14.8418,-12.8868
-16.1735,-12.6013
-13.6303,-9.4409
-7.2121,-5.4994
-3.2315,-0.9641
-0.5321,3.04
-2.0199,0.6068
-0.8513,1.3302
1.3176,3.2413
3.1428,3.1839
0.7495,-0.4359
-3.1731,-4.0547
-1.7849,-3.1431
2.6658,0.8311
5.177,4.148
5.4092,6.4036
5.8915,5.8469
6.3133,5.7912
6.7334,5.9848
8.216,5.9285
10.0425,5.7159
10.4918,6.3147
9.4117,6.4144
11.8004,7.9517
11.6892,8.5829
10.4531,8.1829
7.1234,4.7831
1.8563,-0.7102
-0.8169,-2.7345
-3.615,-5.1649
-4.5693,-6.4703
-2.3675,-5.3382
-1.4157,-4.4874
-2.3702,-4.293
1.0815,0.0888
2.5958,2.0334
1.2666,0.9157
0.3124,-1.2955
-0.1416,-3.0693
-3.2521,-7.4056
-5.8001,-11.8355
-0.5042,-8.3903
3.9166,-4.289
5.2437,-3.2503
6.4459,-0.9927
4.242,-1.86
3.1008,-2.7584
2.4283,-4.0317
1.6622,-4.4923
4.4901,-2.2028
6.2241,-4.1945
6.2706,-6.6864
4.5673,-6.7719
4.833,-5.1697
6.4737,-2.5674
8.7081,1.1286
11.755,7.012
16.4894,13.9268
16.4114,14.9667
12.5523,13.2881
9.5683,11.8596
9.6468,11.9
6.9753,7.9403
6.5537,6.2931
12.7881,11.9895
13.929,15.186
5.7576,10.3202
1.3677,6.3609
4.0717,7.3082
7.7446,9.5056
8.9801,10.5156
9.2782,10.3382
10.5764,12.2232
8.812,11.0456
6.485,7.3054
5.8143,5.1589
3.7998,4.6061
4.8166,6.4596
5.021,5.8759
3.6318,5.1672
3.1488,5.3961
5.5094,6.3124
6.4014,6.6037
6.8558,7.395
9.2477,9.0926
7.7332,7.0088
4.4998,4.9561
4.9225,6.2472
6.8452,9.5382
4.0491,9.0168
2.753,7.308
2.988,5.8178
0.5355,1.7337
0.8331,0.9311
-1.7754,-1.934
-3.634,-3.018
-2.899,-0.8207
-3.7263,-0.3734
-2.0846,1.1056
-2.2553,1.1473
-1.8322,2.9078
-0.9404,3.9496
-1.0486,3.2728
-3.1236,0.8156
-2.5443,-0.0488
1.7849,4.0243
1.8953,6.0974
-0.494,4.5457
3.523,8.5878
7.3194,12.4415
7.8365,13.515
5.7931,10.2458
5.7165,9.4756
5.8584,10.2365
3.0922,7.7152
7.9529,11.1948
10.2823,12.7993
5.7698,8.8111
5.1617,7.7595
8.5517,11.1757
9.6936,13.3428
7.4917,9.7913
2.8836,2.5522
-3.0059,-3.0307
-5.3329,-4.9575
-5.3145,-5.1335
-3.5795,-2.7796
-0.8445,0.8555
2.2654,2.5532
4.4982,4.8434
4.5785,5.6668
1.7505,3.7079
1.2035,2.78
0.3752,1.4145
1.0157,1.7679
2.7809,2.5898
3.4523,3.1928
4.9986,6.7334
5.8575,8.3054
4.4977,5.7213
0.6693,1.8872
-1.0654,0.0533
-2.1126,-1.5306
-0.5036,-0.7395
0.6368,-0.8233
-2.6603,-4.6571
-3.4887,-4.5222
-4.2545,-3.856
-9.3328,-6.2524
-9.7237,-5.7111
-8.1457,-3.5761
-10.5052,-5.191
-12.7711,-6.6809
-12.1935,-6.546
-11.2722,-5.2863
-12.9446,-5.9953
-11.3984,-5.9232
-8.7898,-4.945
-7.8999,-2.4355
-7.604,-1.0824
-4.433,1.7083
-1.6369,5.4679
-3.6847,1.4774
-4.8888,-2.7631
-2.9992,-1.3474
-0.6096,0.3184
-3.47,-5.1409
-7.6117,-10.069
-6.3157,-8.7156
-5.7699,-8.8
-6.0994,-8.3845
-6.0539,-8.3441
-7.8834,-11.5849
-7.6191,-12.3255
-7.7611,-13.2538
-7.8409,-12.9949
-6.8896,-11.2049
-8.9386,-11.0089
-10.8001,-11.0942
-10.568,-9.4607
-9.8359,-5.4835
-8.2601,-1.9125
-9.372,-1.7479
-8.5154,-1.3333
-7.8151,-1.0126
-15.0209,-6.4417
-20.4458,-10.5272
-20.9648,-11.238
-18.6715,-7.199
-18.1283,-4.6287
-16.5853,-3.4023
-9.1987,1.7303
-6.1871,4.5816
-5.8946,4.5577
-7.071,1.8462
-9.9039,-1.4905
-11.0493,-3.5148
-8.2885,-1.9768
-6.153,1.3423
-8.7675,-0.4012
-8.3822,-0.926
-6.2781,0.2367
-5.674,-0.538
-3.7886,0.3122
-2.6847,-0.5878
-7.4872,-6.7691
-9.8835,-9.9818
-7.6551,-8.3822
-7.333,-7.3141
-10.2609,-8.0897
-10.72,-8.0841
-8.023,-5.9222
-5.3574,-3.4479
-7.848,-6.911
-14.1513,-14.7805
-19.111,-20.4002
-22.6645,-23.0199
-25.4684,-26.2649
-25.5225,-27.6977
-26.5454,-27.9429
-27.3808,-27.9069
-26.3727,-26.1835
-24.9272,-24.6165
-22.8255,-22.4244
-21.6301,-21.6386
-21.6225,-22.6343
-23.4276,-24.1928
-25.4519,-25.7516
-25.1328,-25.1857
-26.0953,-24.1827
-24.1203,-20.9297
-19.7705,-17.1769
-14.8898,-10.7993
-10.1342,-3.7968
-9.7849,-4.388
-9.9669,-4.9481
-7.5865,-2.6019
-10.6436,-5.3182
-17.8569,-9.5345
-19.7577,-11.0634
-20.0961,-11.7485
-19.1221,-12.5275
-15.8046,-9.7129
-12.1434,-7.086
-8.2325,-6.553
-3.9468,-4.6764
-6.0049,-6.2687
-8.7506,-10.0484
-11.4653,-12.7346
-10.0552,-10.796
-5.3641,-4.2325
-4.8609,-2.9506
-6.7642,-6.3876
-8.8864,-8.5747
-11.9773,-11.4804
-12.3497,-13.1361
-11.2222,-13.3234
-9.9388,-12.6045
-6.4055,-9.2297
-1.2788,-2.9488
1.3164,1.9256
3.7238,5.9872
5.2873,7.9862
3.8197,6.4541
4.9456,7.9218
5.9461,9.5455
5.4775,8.325
4.0086,7.0418
1.883,4.7895
4.1635,6.4743
5.8498,8.6588
7.2233,10.9054
10.8154,13.152
11.1573,12.1796
9.7804,11.7383
4.0907,5.6719
1.557,1.1677
0.148,-1.2431
-0.6048,-2.6853
0.5482,-2.6591
1.2635,-2.2583
4.1036,2.0799
8.2561,7.5118
9.0334,7.7873
7.8421,5.9691
4.2132,3.4011
1.803,1.6142
0.2364,1.7961
0.0134,2.5715
5.8213,7.5341
6.6915,8.0279
5.4367,8.7717
5.9004,10.3278
7.1764,11.4775
8.0149,13.0021
7.5094,12.9641
7.9725,10.4884
8.9978,9.0437
8.929,6.6613
8.1726,5.7161
8.416,8.6771
10.9095,12.9506
14.2153,16.2865
17.0208,18.0284
15.5448,15.7702
12.8812,12.6681
12.8425,10.5348
10.6786,6.4014
8.202,1.0488
4.7875,-4.8039
3.4665,-5.657
5.5203,-1.9167
6.2301,-0.5203
6.4397,-1.4053
5.8365,-3.228
2.3894,-7.5509
-0.4327,-12.0299
-1.9423,-14.5089
-4.6083,-15.9569
-6.1184,-15.1239
-3.4725,-11.3223
-1.5769,-7.4274
-3.588,-7.8766
-7.7868,-10.3573
-9.7045,-10.6819
-8.4351,-9.0068
-4.8533,-4.2381
-5.8967,-5.3444
-10.1276,-10.9821
-11.609,-12.6827
-10.6534,-11.4777
-7.6043,-6.2729
-6.9302,-3.7868
-9.975,-6.3321
-8.8012,-6.0024
-6.4087,-3.829
-6.2352,-3.2182
-2.7806,-0.2951
-0.0451,3.9715
-2.6534,2.3004
-5.7621,-0.2772
-4.9335,1.0199
-4.6676,2.4731
-2.4332,5.2698
1.0821,7.6598
-0.903,6.4558
-3.6385,2.8764
-6.7494,-2.5469
-13.1104,-10.3456
-14.1591,-12.1756
-9.614,-8.6619
-10.1318,-8.6173
-12.0873,-10.6354
-8.7619,-5.0913
-5.7177,-1.7661
-6.1112,-2.7847
-6.661,-3.0222
-4.9926,-3.0101
-7.8558,-6.2171
-7.813,-6.1119
-6.9892,-5.7256
-6.3218,-5.277
-3.0295,-2.8911
0.6375,0.9945
3.1167,3.1611
4.6581,4.2025
2.1996,1.9939
2.991,1.4103
5.9386,2.0141
7.1672,3.805
6.3018,4.252
8.03,5.6363
10.5082,10.2081
12.3299,14.9046
14.0888,18.4132
13.3785,20.2028
15.0117,22.6172
15.1133,21.6876
13.8709,20.4764
14.472,21.7964
13.5416,21.9911
9.2047,17.7794
7.0862,15.9112
9.4363,19.1678
10.4737,19.2368
10.0422,16.9619
8.0167,14.468
6.8659,10.9426
7.0588,8.4172
5.9389,6.2353
5.8814,5.9282
7.8236,9.0271
12.7968,12.1257
15.3948,14.2867
12.399,11.2287
12.903,9.9206
15.0008,9.9876
9.6922,3.3982
2.7583,-5.3477
1.449,-8.4377
0.7644,-9.7469
0.2358,-9.9625
1.5195,-8.8035
-0.3847,-10.9886
-1.3517,-10.9867
-1.3501,-10.485
-0.88,-11.6085
-4.4411,-16.3883
-7.0649,-17.8868
-4.7514,-15.0106
-6.2507,-16.166
-11.0003,-20.1342
-8.5629,-17.4465
-4.8445,-12.0092
-4.2512,-9.697
-7.5643,-10.9161
-10.2841,-11.6041
-10.129,-10.1361
-13.0054,-12.6056
-14.6631,-14.3565
-13.2585,-12.1387
-11.6667,-10.0462
-10.2938,-8.0789
-9.796,-6.2992
-11.0486,-6.6136
-9.1766,-4.8033
-6.586,-2.8682
-5.5893,-2.5582
-8.5306,-7.4361
-8.8472,-11.1894
-6.1641,-9.693
-7.4187,-12.2592
-11.0485,-16.4196
-12.6787,-17.2364
-13.6527,-16.5535
-9.9705,-12.8396
-3.0075,-8.1571
-2.1697,-6.6938
-2.957,-8.1993
-1.807,-8.7049
0.8428,-5.0859
0.0235,-5.3734
-0.4212,-5.724
0.6025,-3.45
0.9387,-0.6137
2.3682,2.0971
3.3597,2.5574
2.976,1.6112
3.0609,1.7273
6.5518,4.9682
10.2925,8.4276
8.2831,7.3555
5.0548,4.6896
3.8575,4.2736
7.5975,9.8885
10.3061,12.6282
8.9832,10.0241
5.9726,8.1698
1.0243,4.8467
-1.1431,2.5546
-1.3421,2.8246
-3.0726,3.5945
-5.8034,1.0515
-5.7846,0.9457
-4.3286,1.5898
-5.4663,0.9213
-7.5417,1.0027
-8.9923,-1.0411
-7.4745,-1.7414
-4.9882,-1.2545
-6.0958,-3.6739
-8.2975,-6.6249
-9.0932,-7.9825
-6.6082,-6.7468
-0.8734,-2.1053
5.9239,5.1924
8.3148,6.865
7.0806,5.1623
8.2211,6.9593
8.3614,7.8811
6.2828,5.084
5.1728,3.6928
4.0001,4.1138
4.3898,2.6284
3.9979,0.7051
2.5123,1.1566
2.3704,2.1706
5.4157,4.1218
5.8357,5.8851
4.0991,4.1168
1.3936,1.1921
1.6567,2.0173
1.2635,2.5924
0.5576,2.5737
1.5389,3.3358
-2.2301,0.9413
-5.2494,-0.9223
-3.4877,1.7451
-4.6639,1.1934
-10.6214,-3.8896
-16.2665,-9.0977
-18.4432,-13.6811
-19.9639,-14.796
-17.235,-12.3489
-15.2877,-11.152
-16.3405,-12.2366
-20.1124,-14.2903
-20.9784,-14.7506
-19.626,-14.3676
-22.0238,-17.2348
-26.8279,-21.1959
-26.9447,-23.376
-28.0306,-26.4314
-28.8979,-26.3621
-25.2967,-23.6368
-21.6332,-20.6619
-18.8451,-17.7499
-16.5884,-15.4005
-17.1441,-15.3324
-16.5436,-15.0144
-14.5682,-14.2278
-12.3428,-15.1913
-12.3051,-16.6863
-14.0484,-17.5563
-13.2918,-17.8013
-7.1917,-11.078
-7.9982,-8.8863
-10.9923,-9.0698
-10.5179,-8.2223
-10.8562,-7.9374
-9.8196,-5.8403
-6.8456,-3.5557
-8.7157,-6.959
-9.3985,-8.3939
-8.113,-7.9541
-11.0465,-8.0145
-16.1051,-9.9189
-19.1014,-11.2609
-19.4104,-11.7282
-19.9072,-12.7269
-19.1852,-13.5381
-20.2134,-15.6931
-20.2731,-18.067
-19.3329,-18.0349
-19.4554,-16.9406
-23.3597,-21.1593
-23.7953,-21.4096
-19.4812,-14.0038
-13.8548,-7.4732
-8.3847,-1.5991
-6.6649,-0.0065
-5.6016,-1.1329
-4.4761,-2.9157
-2.0693,-1.7612
-1.3814,-0.9194
-4.9436,-4.1714
-2.3498,-1.1424
-3.9124,-1.1763
-6.8191,-3.3665
-4.4446,-1.6195
-4.664,-0.7788
-4.7585,-0.7195
-6.3843,-5.0666
-9.1978,-9.5702
-7.7927,-8.6053
-6.1065,-6.8907
-9.6705,-10.7077
-17.1095,-16.9937
-18.2987,-17.7799
-14.582,-15.4415
-16.8027,-18.6032
-18.7734,-21.1087
-15.838,-20.302
-13.1841,-18.5892
-12.4677,-16.9392
-10.5954,-13.7269
-6.8797,-9.1403
-7.2581,-8.3978
-4.6367,-5.718
-0.9842,-2.5696
-0.4257,-2.0776
-3.6485,-4.3671
-1.934,-2.469
-2.0947,-2.79
-6.7555,-6.2359
-9.0725,-7.3068
-4.2648,-2.0029
-1.9884,1.8009
0.538,5.1671
-0.4983,2.9395
-0.5972,1.2743
0.7413,1.8279
1.2046,0.2562
2.5427,-0.5344
2.3181,-1.7316
1.9996,-2.5226
3.1498,-1.5015
2.6436,-1.6369
2.4496,-2.2101
4.9118,-0.7209
10.0614,3.9868
8.7736,2.5069
2.6419,-5.0668
-0.4275,-11.1096
-1.5282,-13.8088
-4.7852,-17.1332
-2.8548,-15.5827
-2.1433,-13.8137
-7.9944,-16.7012
-7.8767,-16.0263
-5.5716,-14.414
-2.6728,-10.5519
-0.7114,-8.1586
1.0938,-7.7341
3.8987,-5.8725
0.1409,-9.1675
-5.5857,-13.8376
-7.6872,-14.6015
-7.1638,-12.2093
-6.8592,-7.8486
-3.2112,-2.2694
-0.7196,0.216
2.3968,3.42
3.2006,3.8115
-2.8394,-1.9534
-5.2547,-2.4372
0.2048,4.1725
5.6014,9.3755
3.0604,7.0472
-0.4181,6.1252
1.2283,7.9217
0.8119,6.9991
-1.7296,5.7952
-5.021,0.9976
-7.5312,-4.7688
-8.979,-6.9104
-10.677,-9.8023
-13.2188,-13.7879
-13.6045,-14.2114
-12.178,-13.3226
-9.5328,-11.934
-4.294,-7.4206
-2.1175,-6.0633
-3.1286,-8.1749
-3.0461,-9.7868
-1.9324,-8.4301
-5.4749,-11.636
-6.1737,-11.717
1.1587,-2.3607
5.9598,3.9641
4.4797,2.8826
2.8746,1.2387
-1.1681,-1.8117
-2.8047,-3.7373
-0.4101,-4.3505
-1.6094,-7.4013
-7.7463,-13.6711
-10.0707,-16.0035
-9.3012,-14.4923
-9.5006,-15.0437
-4.2,-10.5952
-0.8996,-6.8031
-0.9429,-4.2923
-1.1424,-3.9065
0.8141,-3.2084
1.8018,-3.9478
0.852,-3.9685
0.6208,-3.3958
2.9207,-0.7608
4.0955,2.5928
5.1453,6.1025
5.4138,7.1435
7.8698,9.4033
7.576,7.6006
5.3445,2.8915
5.8629,1.6511
4.7876,0.8793
1.9621,-0.9865
-0.0821,-1.7274
-3.1264,-2.3123
-5.5771,-2.9599
-5.7153,-3.7952
-5.7909,-3.9116
-4.0225,-1.7467
-2.9105,-1.8319
-6.1424,-6.5735
-6.4054,-6.8464
-6.1683,-4.2131
-5.2439,-3.7676
-4.1322,-2.6035
-4.4268,-0.6583
0.5598,4.7867
4.6399,7.2315
3.5327,6.2702
4.5819,7.184
7.4746,7.8476
6.5548,6.5109
6.8223,5.8303
11.9023,8.2746
12.8887,9.0627
13.8439,10.2883
14.0491,8.5762
11.4727,2.52
9.9587,1.151
11.3508,0.7819
11.9617,-0.8059
10.0413,-3.9564
11.746,-2.6381
13.0444,-1.9136
11.9368,-3.6265
13.1416,-1.8394
10.1277,-3.1774
10.4262,-3.0153
11.2248,-0.822
7.0546,-2.2224
4.2906,-5.4355
-0.0046,-9.5861
-5.0184,-12.5492
-7.2197,-13.8248
-9.046,-14.6318
-11.1535,-13.6578
-8.8236,-9.2463
-2.0251,-2.5226
1.5233,1.9823
-2.522,-0.2004
-9.2547,-6.6643
-11.1436,-8.9718
-12.8448,-9.0606
-13.3585,-8.3993
-10.3097,-6.4569
-9.386,-6.1709
-8.9311,-5.6663
-8.8202,-6.0681
-7.3341,-5.8135
-9.1604,-8.6526
-13.7054,-13.8041
-17.5004,-18.4244
-16.8265,-19.0759
-14.0275,-18.0398
-11.7287,-16.0664
-8.9613,-13.5308
-7.5064,-10.9016
-4.52,-7.3973
-3.8774,-7.6117
-5.4536,-9.6076
-5.2798,-11.1036
-2.9186,-11.0371
-3.0886,-11.3456
-6.7585,-13.5917
-8.5533,-14.2753
-9.5667,-14.4901
-8.2364,-12.3613
-4.3438,-7.7953
-3.0761,-5.073
-2.5583,-3.8195
-2.6344,-4.2849
-2.3353,-4.3439
-2.38,-4.7467
-3.7996,-6.5558
-3.9692,-7.865
-0.9513,-4.7368
2.7853,0.6414
3.1156,2.5194
4.6334,3.0538
7.0262,5.1819
9.0128,7.2164
10.4368,7.1258
9.2047,5.3165
6.5663,2.8821
0.8029,-2.5837
0.3206,-2.5495
3.807,1.9846
7.6373,7.1437
7.9676,8.0215
7.3602,6.3992
6.0654,3.933
4.1458,0.2796
6.0387,0.6262
3.2755,-2.5584
-1.8312,-6.868
-1.1568,-7.3965
0.2053,-6.05
-0.8703,-4.9536
0.2417,-3.6072
3.2602,-1.1981
5.7788,1.711
4.5788,-0.0673
3.6602,-3.4704
5.2105,-3.7797
5.9173,-2.9639
5.6868,-3.0231
6.1749,-3.8636
9.2256,-1.2043
11.7762,1.0487
14.1703,3.5826
17.533,8.0538
16.6771,7.9001
15.4152,6.0591
14.7471,5.7182
14.8604,7.0022
18.6923,11.505
23.7117,16.539
25.7936,19.3229
22.9694,18.9507
16.1767,14.5788
10.7903,10.9257
7.404,8.179
2.0176,2.8384
-0.4938,-2.096
-1.1924,-4.4989
0.5777,-2.9019
5.7227,0.945
12.1178,7.2293
14.7317,12.8886
14.0957,13.298
12.71,11.27
13.9806,12.6795
15.3138,13.8392
19.3346,16.2803
19.5745,16.3777
17.127,15.4439
14.2106,13.01
12.8254,11.9822
12.1592,12.7044
13.9304,15.0518
15.983,17.5556
16.0358,18.3409
11.6826,13.8765
9.9233,10.7872
9.6952,11.8541
6.061,9.7961
2.9894,6.9256
1.6055,5.5239
0.7529,4.6222
-0.9746,3.2206
2.673,5.9753
3.9769,6.0737
0.4684,2.1722
0.9601,2.2708
0.8582,1.2446
0.7875,0.562
7.4046,6.3171
11.4592,9.6347
9.7951,8.9835
12.381,12.4886
16.592,15.9939
17.8343,17.9055
14.7641,15.4108
7.6314,7.0723
3.9674,2.2339
3.5847,2.4267
3.827,2.5882
3.7567,1.0309
0.9053,-0.9326
-1.6961,-1.8335
1.1088,0.2968
2.4451,0.8961
2.6254,1.7143
5.7121,4.3764
9.8299,7.2884
12.2291,10.0441
12.0345,11.206
11.1211,10.0242
10.3641,10.5611
9.8259,11.8792
8.6003,9.9473
4.906,6.1093
1.0558,4.0215
0.3933,4.2151
0.887,4.0651
1.3185,5.1651
4.2189,8.5465
6.0881,10.8967
4.8013,11.7157
3.8894,12.5972
3.0091,12.5726
-0.371,8.767
-3.2198,5.9302
-5.131,3.2809
-7.1046,-0.0245
-6.047,1.9199
-4.7705,3.9893
-2.8064,5.2464
-0.9358,6.8161
-6.909,2.6047
-10.3195,2.1434
-7.9798,4.3074
-7.8275,2.7839
-9.2378,1.323
-7.1167,2.2684
-6.2143,1.0264
-10.9054,-3.8404
-14.1589,-6.4885
-13.1311,-6.449
-12.447,-5.8158
-12.4193,-4.8704
-11.3292,-4.9875
-9.0513,-3.448
-5.7733,-0.7833
-5.0888,-0.6498
-4.5918,-2.2663
-3.2199,-1.9453
-2.5043,-2.5308
-3.1637,-4.179
-0.667,-1.2024
0.205,0.8057
1.296,3.0014
3.9183,6.0721
5.7595,7.5492
4.3821,5.7767
3.1611,4.0979
5.5026,5.6067
8.8134,9.1158
13.0932,14.1251
18.8418,19.6346
18.2154,21.4565
13.4328,16.6535
11.0566,13.288
9.8992,11.9227
10.4608,12.2139
11.3977,11.9116
11.491,10.0782
11.022,8.6512
12.3343,10.068
12.7091,10.6411
11.3966,10.0894
9.8967,10.0064
12.2092,13.1422
13.6468,14.2156
11.8657,12.6643
8.5848,8.7067
2.9914,3.3118
-2.2268,-0.8017
-5.1011,-3.4776
-4.2878,-1.7785
-3.8805,0.7021
-8.3796,-1.7237
-7.3786,-0.5557
-1.6587,5.4251
0.249,7.0
-3.718,1.4815
-4.341,-0.9741
-0.7139,2.5703
2.7258,6.771
3.7905,8.7218
2.2303,7.7976
1.0138,8.7171
2.36,11.0117
5.2999,13.7751
7.2087,16.4137
5.3363,15.24
5.4014,12.5038
5.5605,10.174
3.7509,7.4692
5.3786,8.0456
8.7875,11.3094
10.7591,14.8232
10.0744,14.1496
12.4837,15.82
14.7995,18.4281
11.1468,13.974
10.0878,10.9887
10.4975,10.6909
10.9074,11.3934
10.5363,9.7524
12.0089,11.7363
11.4816,12.2202
11.6419,12.2356
8.1774,8.2513
3.1818,3.2985
-1.7511,-1.4979
-5.6839,-7.3566
-6.3354,-7.8402
-8.2681,-9.2301
-11.5133,-14.9011
-11.4145,-16.1344
-11.1905,-12.8051
-9.6538,-9.6943
-8.2421,-8.1459
-4.8302,-3.9411
-8.9183,-8.5174
-14.8501,-16.0311
-14.6256,-17.3259
-13.3698,-15.902
-11.395,-14.8216
-4.7012,-9.3972
0.0866,-2.4726
-3.344,-2.3289
-0.962,-1.3101
4.0137,2.3963
5.9582,4.259
6.403,4.3408
8.1292,3.6103
8.8243,2.6298
8.6446,3.2121
9.5901,4.2319
9.0668,5.4391
8.2624,7.3028
7.5832,7.1041
11.5291,9.9055
9.5376,7.9883
5.2337,3.6962
6.4297,4.1229
8.7196,6.6435
3.2595,3.3827
4.2371,3.9658
9.4646,9.6114
9.0359,11.1632
6.4822,9.8089
6.1787,9.6736
6.1878,9.3197
