CP1,CP2
-16.7256,-6.8466
-16.1994,-5.8852
-17.2044,-5.5488
-18.3968,-6.4312
-17.6831,-6.3761
-17.1882,-3.9773
-18.7245,-3.3285
-19.1671,-3.4922
-17.7973,-3.4998
-16.4276,-2.1637
-14.8705,-2.6402
-12.7197,-3.8666
-11.2252,-4.4682
-9.1369,-3.1948
-5.6736,-2.7026
-2.1789,-2.148
1.2221,-1.1872
3.4358,-0.7263
5.4935,1.0471
7.0513,1.4455
9.6406,0.5003
12.1986,0.1487
12.7255,0.9847
12.5649,-0.1793
13.7169,-1.3434
14.9314,0.0863
13.9897,0.2347
14.7354,0.3206
14.9812,0.844
13.8206,1.1799
14.6912,1.7034
14.4992,0.5706
12.9635,0.0315
12.5526,-0.2264
11.1416,-1.4219
8.5743,-2.086
7.7257,-0.9065
6.8771,-0.1644
6.6847,-1.0787
7.0861,-0.5242
7.55,0.2491
8.4828,0.1161
7.7283,-0.1106
7.4739,-0.6498
7.9071,-1.064
7.2155,-1.2907
6.4613,-1.2986
5.1447,-2.4002
3.8595,-2.0018
2.3868,-1.3846
-0.0547,-0.6738
-2.6836,-0.7441
-4.3749,-0.7832
-6.4725,-1.1974
-7.6638,-1.5804
-9.6364,-2.5259
-12.2653,-3.3152
-14.3629,-4.1983
-15.1168,-4.0815
-16.6207,-4.5271
-17.8121,-4.1915
-17.5034,-4.0746
-16.4447,-2.8953
-14.9171,-2.5597
-11.2645,-3.1616
-7.643,-3.451
-5.2402,-1.4591
-3.525,-0.4047
0.2215,0.3684
2.9993,1.6727
4.0583,1.8208
3.8672,0.9063
4.1448,1.1168
6.5473,2.4836
7.1059,2.7878
5.6645,2.5295
5.5666,3.2086
4.9061,3.7001
4.4018,2.5041
4.4287,1.9955
4.1429,2.4244
4.1383,1.7595
5.0712,0.532
5.6289,0.7733
3.9054,-0.1417
3.088,-2.1192
2.9894,-2.7841
3.5783,-2.0428
3.6672,-2.1453
3.0061,-3.9977
2.1888,-5.8813
2.8089,-7.0462
3.7416,-8.461
4.6743,-9.032
5.5132,-8.8218
6.2584,-8.8616
6.6911,-8.3075
6.4051,-6.4723
5.8379,-5.1995
4.5832,-5.0517
4.0473,-3.1539
1.7615,-2.7249
0.1007,-3.2958
-0.435,-2.5542
-2.4706,-2.2501
-3.7873,-1.7584
-5.0727,-1.1418
-6.7016,-0.5251
-7.8929,0.6853
-8.678,1.927
-9.2754,2.8249
-9.904,4.004
-11.0014,4.1206
-12.2236,4.1747
-14.3521,3.9163
-15.8242,3.9391
-16.7025,2.3369
-16.862,1.4534
-16.6151,1.9136
-15.8369,1.874
-15.1837,0.8967
-13.4679,1.7632
-12.9396,2.0671
-12.505,1.7148
-10.6018,2.0187
-10.1673,1.2913
-8.264,0.9076
-5.7671,1.5552
-4.7701,2.7027
-3.8045,2.7877
-3.3076,3.4664
-2.3732,5.2077
-0.5013,5.4491
0.7143,4.4718
1.8363,5.5882
2.8644,5.861
4.6113,5.4463
5.2331,5.1566
6.2925,4.6482
8.258,4.5773
10.0983,4.0065
11.4698,2.4355
13.1849,2.0208
14.1186,1.6686
12.9584,0.6289
11.4544,-0.6608
9.9191,-2.4818
10.4462,-2.3651
11.6295,-0.686
9.7192,-0.8506
6.9339,-1.7652
4.0862,-1.2424
1.6448,0.0304
-0.1403,-0.0093
-1.6128,-0.2052
-3.4604,-0.9013
-6.4017,-2.8474
-8.7178,-5.2311
-10.5964,-6.0522
-13.1313,-7.061
-15.7911,-9.0385
-18.2948,-9.8911
-19.8295,-10.0249
-19.3643,-9.4088
-19.399,-9.23
-18.7148,-8.4263
-17.4368,-6.7788
-16.8463,-6.4438
-16.3182,-5.4837
-15.6027,-4.1173
-14.1683,-2.4697
-11.3588,-0.4469
-9.2681,0.6072
-7.5524,1.8176
-4.2741,3.7468
-1.6835,5.2384
1.7822,6.3551
4.529,6.503
6.8383,7.9947
9.1787,10.1115
10.1752,10.572
11.078,10.8136
12.0431,12.399
12.1332,13.1094
10.0982,11.1948
9.0632,9.6864
9.2781,8.8655
9.2118,8.1696
8.5829,7.2236
9.8915,8.09
11.0751,8.144
10.9461,6.8229
10.3795,6.8454
10.7192,7.1492
11.4026,6.6717
11.5548,4.7254
13.582,3.7165
15.4218,2.2701
17.1678,0.3236
19.1639,-0.7167
20.285,-1.7569
20.5313,-2.7346
18.7464,-4.5872
17.0865,-5.8774
16.458,-6.8239
15.0796,-6.6765
13.0136,-7.3729
11.9478,-7.4442
11.4132,-5.9841
10.7223,-5.8053
9.719,-4.4076
7.9032,-2.8224
6.5249,-3.7682
5.8966,-2.3703
4.8309,-0.1911
3.6401,-0.2617
3.1994,0.4489
0.3524,0.4095
-2.1508,0.1201
-4.3728,0.1745
-7.4073,0.1351
-8.6292,0.4082
-10.7575,0.1189
-14.2608,0.5796
-16.2329,0.4778
-16.5176,0.0635
-16.0524,-0.4758
-15.3372,-0.3277
-15.2159,0.2267
-15.0008,1.406
-13.2859,2.7728
-11.6022,2.7022
-10.1998,3.2879
-7.7348,4.8423
-5.8948,6.4592
-4.7736,6.5762
-3.6525,6.4118
-2.0626,6.6851
-2.1601,5.4271
-2.5077,4.5129
-3.3241,3.9424
-4.7967,3.6219
-6.0819,2.645
-6.7734,1.8557
-5.9962,1.7537
-5.5004,-0.0359
-2.286,-0.4818
1.022,-0.709
3.486,-2.4988
5.0123,-4.8511
6.5382,-7.0785
7.4701,-7.7434
8.2769,-7.7833
8.896,-7.0419
8.8275,-5.7067
9.2277,-3.9964
9.1591,-3.4735
9.5905,-2.4819
9.8345,-2.0841
8.641,-1.4362
7.3851,-0.0695
6.3794,0.9221
5.8739,0.9139
5.7434,2.1558
4.5505,4.2102
4.6077,5.4522
5.0399,5.9755
5.7847,6.0926
5.2171,5.5535
3.9622,4.8896
3.801,5.2881
3.2961,6.0304
3.0412,5.6478
3.7239,6.0776
3.4378,7.0387
3.8393,8.7186
3.9284,8.9297
4.2676,8.2971
3.7005,7.7583
2.5711,7.5007
1.348,6.5244
-1.0938,5.4545
-2.5043,6.0407
-4.3524,5.4708
-6.4504,4.7759
-7.8922,4.5498
-8.834,2.9487
-8.9947,2.4101
-9.3116,2.559
-11.0036,1.3017
-11.0395,-0.6745
-10.2004,-1.5881
-10.2675,-2.0332
-8.647,-1.9782
-7.2453,-2.0481
-6.2498,-1.8057
-5.5044,-2.532
-6.259,-5.4457
-6.0763,-5.9221
-5.1437,-5.7109
-2.8362,-6.9061
-0.3414,-7.1326
2.4658,-5.8905
6.0229,-5.6484
7.7362,-5.4064
9.0119,-5.1332
10.5687,-4.2662
9.6254,-5.2118
8.5571,-5.0636
9.2698,-3.1655
9.7012,-2.5798
9.1949,-2.1816
9.4699,-0.5959
9.901,0.1461
9.3008,0.4819
8.4505,1.3803
7.8502,2.0288
7.5937,1.7399
7.3371,1.3572
7.3304,1.0997
5.7924,-0.6578
5.4107,-2.0402
5.685,-2.1413
5.8344,-1.0548
6.5463,-0.8121
6.6956,-0.8193
5.1574,0.2047
3.5567,1.26
3.2997,1.7216
2.2926,2.2144
1.8168,2.551
4.0909,2.169
5.4901,2.3807
5.7954,2.9675
4.4132,1.6168
3.156,0.8912
3.43,1.3843
3.6102,1.3149
4.1342,1.1206
2.6893,0.3013
1.0882,0.357
2.112,0.8502
2.6357,1.3121
0.847,0.8677
1.0583,0.9858
2.8321,1.0414
5.2308,2.5344
6.3171,3.1837
5.2783,2.3643
4.677,2.2948
5.357,2.3816
5.0993,1.9997
3.4354,0.649
3.7089,-0.0455
3.9511,-0.0523
3.1621,-0.8716
2.1231,-1.3784
0.9589,-2.0414
-0.6116,-2.9544
-1.4635,-1.6798
-0.7217,-0.7178
-0.8552,-1.4434
-0.9575,-1.044
-1.2161,0.1991
-2.8185,-0.3077
-2.7335,-0.0334
-3.2111,0.4284
-3.72,0.6715
-3.604,-0.1791
-3.7693,-0.686
-4.7472,-1.0055
-6.0065,-1.5124
-6.1409,-2.4568
-6.1816,-1.8388
-7.0972,-0.1269
-6.638,1.3039
-6.2725,2.3597
-5.8757,2.5405
-5.1666,2.3464
-4.1762,2.6836
-3.5608,2.1146
-3.133,0.7331
-3.2991,0.258
-2.9651,-0.6545
-2.1311,-1.4108
-1.266,-1.1045
-1.9008,-2.0481
-2.6294,-2.4917
-2.5144,-2.3103
-2.4618,-2.0039
-1.9405,-1.0724
-1.7631,-1.7035
-2.4919,-1.0533
-4.1582,-0.3093
-5.0121,-0.2841
-3.7723,1.8974
-3.3136,2.485
-4.2613,2.5102
-4.5215,2.5978
-5.3129,1.7792
-7.4168,1.023
-9.5834,0.4231
-10.9687,0.3544
-12.354,-0.4018
-15.0518,-2.1581
-16.2809,-3.1956
-15.5412,-3.358
-15.4889,-3.4268
-16.0615,-4.308
-15.2591,-6.2829
-14.5191,-7.3203
-12.5917,-7.7639
-10.2268,-7.895
-8.487,-7.2136
-6.3723,-5.876
-4.8202,-5.0072
-3.9557,-4.7633
-2.7788,-4.2694
0.2105,-0.9317
1.8559,0.8123
2.9389,0.6815
5.2404,1.6757
7.4794,3.0449
6.7496,3.3829
6.0509,3.346
6.6333,5.0904
6.5282,6.5223
7.6729,6.9543
9.4114,8.2613
9.6498,9.2559
11.3568,10.2505
11.595,10.245
9.7081,9.0521
9.7274,8.2968
10.3716,6.9165
11.8281,6.6298
13.4721,7.3745
11.9909,5.6192
11.1971,4.5514
11.6219,5.6086
10.3279,4.9471
9.5964,3.1293
8.4585,1.374
6.7891,0.275
6.0572,-0.7615
4.2313,-1.1418
1.7179,-2.1783
-0.6081,-3.2773
-2.1842,-3.4389
-5.4792,-3.9755
-7.7742,-4.5434
-8.5694,-4.5489
-9.7396,-5.1169
-11.3161,-5.9037
-13.2051,-7.0342
-14.7504,-6.4773
-16.4519,-5.9204
-17.0908,-5.176
-17.6672,-4.3065
-18.6809,-3.9995
-18.9133,-3.8487
-19.4581,-4.4478
-19.784,-5.6407
-20.0785,-5.5211
-19.6854,-4.8701
-19.9798,-4.7191
-19.9928,-3.3806
-19.2559,-1.667
-18.1751,-0.3597
-17.7818,1.2603
-15.7011,3.1927
-14.3705,3.0628
-12.2275,4.6516
-9.2721,6.2717
-5.3482,5.9543
-3.112,5.8869
-0.6571,7.0382
1.204,7.6584
3.6275,7.5911
5.5821,8.6175
6.8804,8.9878
8.8348,8.5457
10.9767,9.666
12.7746,10.1301
13.6662,9.0317
15.1827,8.4958
17.1052,9.1473
18.7463,10.1114
20.3561,10.6067
20.872,10.3832
22.3878,9.8784
21.466,7.3424
20.4502,5.9313
18.8717,4.8639
15.1057,1.5465
10.3706,-0.7397
5.4479,-1.526
-0.5062,-2.5308
-5.3041,-3.6294
-9.5396,-4.5716
-14.994,-5.2638
-20.1048,-6.3623
-24.8718,-8.1168
-28.1389,-10.3714
-28.9996,-11.5634
-29.1415,-12.5365
-29.2521,-13.6659
-28.4252,-14.0453
-27.3169,-14.6121
-26.1461,-14.6789
-23.6629,-13.652
-18.7108,-11.4688
-13.6648,-10.6606
-9.2125,-9.1025
-4.5726,-5.9818
-0.3702,-3.5487
4.5821,-0.6468
8.2844,2.7863
10.2991,4.5631
14.0949,7.0273
19.1407,11.5853
21.4365,12.5808
22.4197,11.3262
23.1842,11.5405
23.6362,13.1611
24.7132,14.2504
24.2588,14.0272
23.6168,14.3353
24.1623,14.331
24.3014,13.7954
24.1905,13.6661
22.0169,12.1617
19.9995,10.8759
19.2007,9.2777
18.5267,6.523
17.5089,4.7683
15.6786,3.5762
13.8794,1.7903
13.83,1.5981
13.3119,0.5621
12.0437,-0.8174
8.8381,-2.7595
6.1013,-3.639
3.8332,-4.8935
2.2214,-5.2104
0.1097,-5.871
-3.4395,-8.8753
-6.1448,-10.3796
-7.6938,-10.7901
-9.524,-12.1381
-10.2918,-12.0798
-11.5283,-11.9279
-12.3273,-12.6822
-14.0328,-13.3115
-18.3946,-14.9096
-23.0379,-16.6327
-25.2438,-18.0746
-26.8562,-17.7665
-28.4374,-17.3959
-28.1438,-16.6815
-26.5379,-13.4358
-27.1509,-10.2527
-25.9516,-6.6633
-24.4398,-3.8864
-22.2406,-1.2657
-18.7915,1.8549
-15.8737,3.538
-11.4246,5.7212
-6.7256,8.3731
-2.7767,9.5251
-0.1715,10.3334
-0.2225,12.1729
0.1952,13.8563
2.5503,14.1959
2.4055,13.723
2.8232,13.6877
3.3346,14.3086
2.3149,13.4609
2.9826,12.6444
4.3691,13.4842
4.5368,13.1364
4.9857,12.6637
7.7784,13.3159
10.6648,12.9993
11.9575,10.2453
13.844,7.8976
17.2616,6.8623
20.4294,5.2021
23.2846,3.7293
24.8898,2.8814
25.2762,1.4086
25.6313,0.1545
26.7989,0.3067
25.2163,-0.6349
23.3838,-1.5141
23.1138,-1.737
23.0625,-2.1475
20.7613,-4.2767
16.9601,-5.7497
13.159,-6.4414
10.0767,-7.4767
6.6193,-8.3557
3.4119,-8.3598
0.2357,-8.77
-4.1907,-9.6803
-7.5548,-10.5906
-9.4503,-10.8759
-10.8771,-11.9424
-11.8665,-12.2589
-12.4498,-10.4816
-13.8457,-8.9544
-14.7729,-6.8959
-15.2627,-4.0562
-16.815,-1.654
-19.3672,0.6233
-22.1694,2.2756
-24.2529,3.8654
-25.9927,4.5177
-26.8889,4.6699
-27.9413,4.7284
-28.7749,4.6932
-31.0148,4.0331
-32.2546,4.5917
-31.7133,6.0253
-31.7345,6.4276
-32.4119,5.9549
-33.8392,6.2323
-33.8914,6.5096
-32.5374,6.3182
-31.9959,7.3142
-29.7357,10.2477
-28.2567,10.0875
-27.7152,9.2398
-26.3299,8.7671
-24.4447,5.4193
-22.0906,1.509
-20.1115,-1.37
-18.5699,-3.9991
-17.0594,-5.3156
-15.8614,-7.0697
-15.3821,-9.1362
-14.8715,-10.0777
-12.7983,-10.8629
-11.4439,-11.8357
-12.0583,-11.8709
-11.4852,-12.4061
-9.7871,-12.785
-7.9015,-12.789
-4.6723,-13.2304
-2.0994,-14.5156
1.9423,-12.4258
5.8589,-10.6484
7.588,-9.9023
8.6296,-8.5937
9.5148,-7.1287
9.6501,-5.695
8.4415,-6.5113
9.3266,-6.4526
9.4305,-5.9252
8.2844,-5.0228
8.5757,-2.8704
8.1169,-0.1869
6.5332,2.4028
4.4807,5.1175
2.0533,7.1448
0.0009,8.4532
-3.0827,8.0117
-6.5414,6.5701
-8.0312,7.0035
-7.7085,8.218
-7.6669,9.3076
-9.5941,10.3033
-10.8024,10.6115
-11.8233,10.2947
-13.5003,10.0716
-15.3022,10.161
-16.6042,9.6879
-18.4686,9.8086
-19.6142,9.0229
-19.9473,7.9873
-20.7491,7.2954
-22.3009,6.9472
-23.2902,5.6927
-25.0607,5.3134
-27.925,4.3402
-28.8518,2.5858
-27.4037,1.7691
-25.2367,-0.329
-22.7572,-2.7707
-19.8714,-4.8685
-16.6107,-6.9663
-13.1,-9.3454
-9.4957,-11.0682
-5.5477,-12.9784
-1.9436,-14.6387
-0.1833,-16.924
0.1708,-18.5217
1.3999,-18.4632
2.2228,-18.9046
1.0458,-19.4711
-0.4437,-19.6938
-1.9331,-18.8229
-4.8913,-17.4206
-6.9432,-15.6746
-7.9951,-12.8974
-7.4532,-8.9951
-6.3174,-4.7803
-5.9628,-1.4404
-5.858,1.4619
-4.2845,3.9893
-2.1485,6.2354
-1.325,7.9189
-0.1576,10.0086
2.4785,11.7858
5.7708,12.7505
8.3132,13.4026
11.5118,14.8672
11.6479,13.6443
12.9715,14.0463
15.8264,13.7295
17.7125,12.8815
18.8487,12.471
20.2037,13.1229
22.8399,14.2748
24.8197,14.2079
25.4246,12.266
25.5921,10.5116
25.697,8.7885
27.1457,7.6591
28.8444,6.0921
31.1994,4.9938
33.2107,4.1143
34.5033,3.2347
35.4211,1.3864
35.1201,0.163
33.288,-0.6229
30.9248,-1.6589
26.9054,-4.1323
21.6986,-6.0744
17.0544,-7.1103
13.3478,-8.3025
10.3912,-9.4633
8.6223,-9.7492
6.0097,-9.91
4.272,-10.602
1.3782,-12.2003
-1.6719,-13.2672
-3.7845,-14.1779
-6.4284,-15.1511
-10.166,-16.0929
-10.9348,-16.3785
-9.4535,-15.6015
-9.0036,-13.0746
-9.0536,-10.4539
-9.6036,-8.6769
-9.1848,-6.8998
-7.7971,-2.8415
-7.0031,-0.0957
-6.8966,0.3689
-7.3212,1.1147
-7.0582,1.5167
-7.2327,1.8251
-7.0635,2.5709
-6.0191,3.7853
-4.7873,5.6561
-4.7115,6.3706
-3.5108,8.0225
-2.7162,8.3619
-3.4216,7.5138
-4.3146,6.6344
-2.9263,6.1611
-1.2881,6.0941
0.0377,5.1207
2.4572,3.8973
5.5017,4.9238
7.1399,5.3254
8.2781,3.7581
10.1038,4.1908
9.8045,3.4673
9.5677,2.6186
10.0498,2.0512
10.4695,2.14
9.7643,2.3537
8.8091,2.9424
9.8228,4.0935
10.399,4.276
10.9755,5.271
10.7083,4.7348
9.2225,3.4487
8.4869,3.1939
9.189,3.9704
10.7974,2.9969
11.656,1.1172
10.9522,0.2688
10.9672,0.8579
12.1385,1.0719
11.7161,1.536
10.3563,0.25
9.7777,-1.911
8.1992,-2.9156
6.6518,-3.2329
5.7295,-4.7064
5.0884,-5.8362
4.2598,-6.6222
2.7437,-7.3145
2.3214,-7.9756
2.7427,-7.3242
3.914,-6.3604
5.5854,-5.6466
7.2255,-5.3077
9.7093,-3.094
12.0994,-1.7553
13.927,-2.0104
14.8796,-1.7655
13.676,-2.0831
13.1911,-2.1509
12.9562,-2.0624
11.5963,-2.6615
9.7676,-3.6044
9.5951,-3.3597
8.9851,-4.24
8.4377,-6.0266
9.0465,-6.5944
11.2179,-5.4747
12.1705,-4.5738
13.0293,-4.3602
13.6695,-4.2092
13.841,-2.8081
13.825,-0.8444
12.3716,-0.4745
10.9496,-0.2295
10.0278,0.7343
7.9498,1.3543
7.9345,1.7868
9.3257,3.1255
8.5608,5.4331
6.5773,6.3032
5.094,6.7045
5.1109,7.2619
5.7531,8.2881
6.2392,8.9081
6.8191,8.5591
8.1805,8.71
8.7921,8.7046
9.8101,9.1992
9.0782,8.4125
9.5965,6.9695
9.9898,6.8703
9.8521,6.5211
8.3707,4.3906
6.2956,2.3852
4.4393,0.9735
1.2706,-1.2508
-1.6481,-3.7876
-5.348,-6.0744
-9.3916,-7.4238
-11.5603,-8.9607
-13.4477,-11.8414
-12.8665,-13.0346
-10.5352,-13.4154
-7.9853,-15.2962
-5.998,-15.8645
-5.4483,-16.558
-3.1173,-16.2514
-1.63,-15.4136
-2.674,-14.7634
-4.6554,-14.488
-5.1056,-13.1814
-4.962,-11.4373
-5.5996,-10.662
-6.2996,-9.8865
-5.9372,-8.7673
-4.7309,-7.1169
-4.3059,-5.529
-5.3808,-4.5349
-5.7682,-3.0409
-4.6868,0.2968
-4.5428,2.4783
-5.4299,3.5659
-5.0358,4.6536
-4.204,4.9912
-0.7158,5.8602
-0.1338,6.8541
0.1045,6.848
3.2804,7.7482
7.2689,9.2734
11.5074,10.2047
15.4648,10.3861
18.2034,10.1924
21.0671,10.7174
23.6496,11.3986
25.0135,11.1423
27.2211,11.1047
28.8038,10.4734
29.1054,8.7483
28.3133,6.8669
28.1152,6.5166
28.3547,6.3539
29.5006,5.5661
29.4279,4.7472
28.4178,3.7406
27.6578,1.8904
26.6168,0.4464
24.5134,-0.5914
22.2538,-1.2229
20.5256,-0.7918
18.7036,-1.2983
18.5067,-1.8986
16.6846,-2.374
14.9563,-2.3182
14.5404,-2.7937
12.7494,-3.9566
9.2397,-6.1822
7.0737,-8.4078
5.9076,-8.6647
3.929,-10.0467
2.1379,-10.5537
-0.4969,-9.9358
-2.8503,-9.943
-5.9224,-9.8565
-7.9945,-9.3638
-9.0665,-9.8398
-9.5133,-10.6596
-10.8975,-10.6982
-12.1566,-10.768
-13.2905,-11.0878
-14.8307,-10.9388
-14.4957,-9.4149
-15.4107,-8.4534
-16.1381,-6.3357
-16.3654,-5.0617
-16.1551,-3.1941
-15.9759,-1.7639
-16.3592,-1.5526
-16.5236,-0.5912
-16.5003,0.1827
-16.3207,1.0503
-15.7661,2.0742
-14.9926,2.4106
-14.1566,2.9344
-13.2892,4.927
-12.0468,4.6696
-9.6482,3.2246
-7.3746,3.3107
-6.0384,3.6156
-5.0146,2.608
-2.5847,3.4753
0.1266,5.0301
1.4317,5.4285
4.393,6.5144
5.3856,7.0378
6.097,8.5297
6.5898,8.9905
6.6764,8.0762
7.3255,8.6619
8.2558,9.6224
7.78,8.6767
7.6168,9.1684
7.9848,9.6289
8.4155,9.3394
8.4087,9.1748
8.4956,9.1976
8.9889,8.5643
9.4196,7.5248
10.3191,7.1102
11.1874,6.8518
11.1807,6.281
10.9239,5.9601
11.0422,6.8267
10.098,6.1308
10.4351,5.2785
10.3972,5.395
11.4844,5.8865
11.9153,5.0654
12.6276,4.8067
13.3086,4.7354
14.3648,5.0079
14.296,5.7178
12.8523,6.6464
11.1587,6.9187
10.9651,6.8472
9.1467,7.6506
6.1407,7.6415
4.6972,8.1324
2.785,8.0609
-1.1272,6.5205
-4.5707,4.5426
-7.0767,2.721
-8.5514,3.0556
-9.7449,3.0152
-11.157,1.6937
-11.1002,3.2472
-11.1683,5.5507
-10.6427,5.2917
-8.8357,3.814
-7.341,2.5862
-7.0338,1.3585
-6.0076,0.2557
-5.7314,-0.4096
-6.2675,-0.9812
-5.991,-1.6466
-6.2144,-2.4371
-5.8752,-3.1338
-5.6922,-4.2367
-5.4153,-5.3083
-6.5445,-6.255
-6.7987,-7.5767
-5.5216,-8.1483
-4.6506,-6.4075
-2.5609,-3.8543
-0.7211,-3.5823
0.9623,-2.7792
2.7395,-1.0387
3.4229,-0.1732
4.4501,0.036
6.071,2.1826
7.2856,4.4854
8.0003,6.1631
9.0586,7.2158
9.6794,8.0809
9.9252,9.0083
9.8896,9.4043
10.1353,9.8003
10.2247,11.2274
8.8765,11.0607
7.6533,9.4251
5.2738,7.7269
2.9256,6.8411
1.8898,6.2677
0.979,5.6943
-0.9318,4.5583
-4.1862,2.6098
-5.6906,1.2238
-6.4139,0.1816
-7.6058,-1.2982
-8.7665,-1.9655
-11.8648,-3.2891
-15.5568,-5.6752
-17.655,-6.3737
-19.5969,-7.1973
-21.0389,-9.2396
-22.1997,-10.6569
-21.7355,-10.5742
-20.3025,-10.0228
-19.6196,-11.1275
-18.3116,-11.3571
-16.1912,-10.8055
-12.8521,-10.6289
-8.9816,-11.3272
-4.0798,-10.4631
0.6658,-8.2864
4.0052,-7.1722
7.5323,-5.0892
10.0907,-2.0064
11.4929,-1.1423
14.1139,0.8154
17.2974,4.2419
20.2624,6.4182
21.4149,6.6258
23.2863,8.5208
24.5328,10.7594
25.7481,11.748
25.8698,11.299
26.7104,11.4124
27.2386,10.8696
27.1108,10.1705
26.8582,9.6276
25.6369,9.1158
25.9157,9.5728
24.0698,9.186
21.3177,7.6428
19.7532,7.3183
17.6887,7.3687
15.8118,6.419
14.0599,5.7506
11.7142,5.1446
10.1497,3.7886
9.8039,3.3076
10.6143,2.9828
9.7683,2.9081
7.1722,1.8332
5.2947,1.0084
4.9172,1.246
3.602,0.7023
1.5367,-0.4039
0.2839,-1.0413
-3.4063,-3.1162
-6.1902,-4.6285
-7.9741,-5.0472
-11.3517,-7.5595
-16.3231,-10.8844
-22.2007,-12.2405
-28.2347,-13.7529
-34.3001,-15.2339
-40.3969,-15.0275
-47.8375,-15.5709
-53.7157,-15.7706
-57.8753,-13.9703
-59.9098,-11.8575
-58.4131,-8.9322
-55.2601,-5.507
-52.4822,-2.7381
-49.0167,-1.2506
-45.145,-0.732
-39.1482,1.0991
-33.839,2.5552
-28.2797,3.6362
-22.9703,4.9671
-18.9421,6.1105
-14.6952,6.7226
-9.6356,7.6471
-6.451,9.0089
-2.1726,9.8082
2.9184,10.6074
7.3219,11.1566
9.2569,10.5807
11.1294,9.3485
13.3146,8.7413
14.5623,8.6965
15.2476,6.6829
17.6203,6.6379
20.3368,6.7803
21.4283,6.8601
21.5822,6.8148
21.5799,6.8007
21.5776,7.0053
21.3253,6.0224
20.0731,4.6958
17.3209,3.5254
14.1,1.0425
12.004,-0.2529
9.4705,-0.5171
6.8433,-0.6562
4.841,-1.639
2.2762,-1.3095
0.2738,-1.4174
-1.1037,-2.9627
-1.1062,-4.2267
-0.2651,-3.897
0.8573,-2.7547
0.5108,-3.6124
-1.1169,-3.9077
-0.1197,-2.1091
-0.7162,-1.8418
-2.344,-2.1369
-1.5967,-1.682
-1.4121,-2.4146
-2.4462,-4.4285
-2.0428,-6.3175
-1.2959,-8.0815
0.5761,-9.5331
1.4792,-11.0784
0.7574,-11.5613
0.1918,-12.3254
-0.5299,-12.9958
-1.0328,-13.2913
-0.7232,-13.3681
-0.4135,-13.6012
-1.2288,-13.678
-1.7627,-13.1924
-1.3903,-12.6443
-0.9241,-11.7838
-0.5829,-10.111
-1.4292,-9.0631
-2.4317,-8.4528
-2.5279,-7.6237
-2.2179,-5.7948
-3.1891,-5.247
-3.1915,-5.4493
-2.2877,-4.9642
-2.6027,-4.3853
-3.0739,-5.4315
-2.4826,-5.9153
-2.235,-5.2742
-3.5187,-6.3831
-5.4272,-6.8359
-5.9296,-5.4763
-6.807,-5.7729
-8.8408,-6.6634
-11.1558,-7.3976
-12.1897,-8.4131
-13.8799,-10.241
-14.5076,-9.8501
-15.6041,-10.3654
-16.6383,-10.8495
-17.6412,-9.6773
-19.3629,-9.1301
-20.2722,-9.5516
-21.1504,-10.4107
-19.9662,-9.6448
-19.9382,-9.629
-21.1604,-9.2694
-21.5076,-8.4411
-20.1674,-7.6754
-18.2647,-7.7221
-16.3932,-5.9876
-16.3655,-3.9719
-16.2753,-3.5811
-15.3413,-1.6591
-14.4386,0.6692
-12.8172,1.8099
-11.7893,2.5756
-11.4802,2.8726
-10.7959,3.9195
-10.8928,3.3415
-11.8022,1.4508
-13.7115,-0.5961
-14.9021,-1.1744
-16.3113,-2.3151
-17.5642,-3.4559
-18.5045,-5.6279
-18.6323,-7.4873
-18.9162,-8.4093
-20.1063,-9.1125
-21.2651,-10.5345
-22.549,-11.3628
-23.8015,-11.8161
-25.7103,-12.3319
-25.2753,-12.3477
-24.3403,-12.6448
-23.0928,-11.817
-22.1579,-11.2705
-21.2543,-11.1303
-20.1008,-10.9277
-18.1035,-9.3814
-15.9187,-8.2727
-15.2652,-6.8202
-15.0805,-5.1177
-11.2395,-3.6965
-8.6173,-3.4002
-7.1202,-2.5102
-5.2481,-2.5264
-4.1886,-3.6676
-3.2542,-3.5587
-1.726,-3.4498
0.9896,-4.4034
1.0801,-5.0757
1.4518,-3.4667
2.3235,-2.264
2.9452,-3.9362
4.1919,-3.8584
4.3448,-3.7494
4.1226,-4.5153
4.4943,-4.5313
4.7721,-3.8598
5.1438,-3.6258
5.2967,-3.923
4.9809,-3.2203
6.4464,-3.5176
6.9744,-4.6274
6.7837,-5.5809
7.2492,-6.0657
9.4959,-7.0505
11.6176,-7.254
12.2706,-6.6137
12.6111,-6.0672
12.0765,-5.3956
12.2606,-4.099
12.2571,-3.9899
13.2848,-4.3809
12.6563,-4.6781
11.4653,-4.1317
10.8055,-4.0539
10.5207,-3.5388
10.7358,-1.805
10.7634,0.5538
10.166,1.1313
9.0061,0.74
8.8461,1.4111
8.4049,1.6759
7.4951,1.6907
7.304,1.7366
7.613,1.97
8.172,2.0158
8.3559,0.9366
8.7585,0.9198
10.0986,1.1843
10.5325,1.9487
11.4976,4.0256
12.4627,3.7901
12.5528,3.0859
12.1427,3.288
9.8263,2.6463
8.0725,2.2861
6.3186,1.3009
5.471,0.1283
5.6859,-0.1693
3.9321,-0.1543
3.1472,-0.2329
2.0498,-1.374
-1.86,-2.64
-4.9885,-2.9997
-7.5546,-2.9845
-10.2768,-4.2817
